id,title,body,department,sentiment,target,strategy
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,Info trattare,Ero qui per lavoro con il mio collega Dina. Il cibo sembrava fibroso. Comunque torneremo a San Salvatore Telesino.,F&B,negative,0,detailed
19a692c9-0d70-4ea4-bb9b-2d45a35055e4,Feedback quello,Non aspettatevi un servizio esperto da Gianluca. Pessimo.,Reception,negative,0,negation
ae62990c-19bd-4f93-b8ef-7666b7a4c719,Feedback differenza,"Avevo letto recensioni brutte, ma la camera non era affatto lugubre. Anzi!",Housekeeping,positive,1,negation
edd97a1a-fa58-4b27-8ce3-e7c3f6eab3a0,Soggiorno dunque,"Avevo letto recensioni brutte, ma la camera non era affatto impresentabile. Anzi!",Housekeeping,positive,1,negation
e0decc3d-e172-4c83-af5e-4376a723fb72,Soggiorno signorina,"Il cibo era un po' pessimo, ma lo staff eccellente ha salvato la vacanza.",Reception,positive,1,mixed
f6c31218-c183-4315-b30f-8be1a689b424,Info meno,Non aspettatevi un servizio moderno da Sandro. Pessimo.,Reception,negative,0,negation
e86e8e63-0f25-477d-a559-90e74910fade,Feedback classe,"Avevo letto recensioni brutte, ma la camera non era affatto obsoleta. Anzi!",Housekeeping,positive,1,negation
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,Feedback atteggiamento,"Avevo letto recensioni brutte, ma la camera non era affatto anonima. Anzi!",Housekeeping,positive,1,negation
efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,Soggiorno meritare,Ho prenotato all'ultimo minuto. Federico alla reception è stato attento. Comunque torneremo a Dogliani.,Reception,positive,1,detailed
9165f2ed-4c63-4e95-825f-55430997623a,Info conservare,"Avevo letto recensioni brutte, ma la camera non era affatto siberiana. Anzi!",Housekeeping,positive,1,negation
a42d0cd7-fd35-4f6a-b450-388748d90846,Soggiorno uso,Non aspettatevi un servizio aperto da Mario. Pessimo.,Reception,negative,0,negation
225aed6c-f045-4043-a3a6-8a707e710b55,Feedback storico,Esperienza scabrosa.,F&B,negative,0,simple
1cd66b09-cf0e-4d2b-b15c-167a45d8a6ad,Info oltre,"La stanza era anche creativa, ma il personale sgarbato mi ha rovinato l'umore.",Reception,negative,0,mixed
41dc1c60-a5f6-4735-b57b-6b29bb2aa146,Soggiorno ferro,Esperienza scadente.,Housekeeping,negative,0,simple
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,Info circa,Tutto salubre. Sacro notte riconoscere comune sonno studio.,F&B,positive,1,simple
fb4fb88a-2f4d-4219-986b-2880ab545a15,Opinione dinanzi,"La stanza era anche di design, ma il personale addormentato mi ha rovinato l'umore.",Reception,negative,0,mixed
01bf9e73-3f80-4385-af92-40b652d78f10,Recensione lei,Non aspettatevi un servizio gentilissimo da Sandro. Pessimo.,Reception,negative,0,negation
4459bd6e-c0f6-4229-b25d-42593c4b1eec,Recensione ognuno,"La stanza era anche idilliaca, ma il personale aggressivo mi ha rovinato l'umore.",Reception,negative,0,mixed
aaf407f7-0fe7-4149-bc7e-5368b1594847,Recensione cosa,Ero qui per lavoro con il mio collega Giulio. Purtroppo la stanza era asfissiante. Il prezzo era nella media.,Housekeeping,negative,0,detailed
afa28559-67c9-4204-a8e3-33b64e8adc4b,Recensione stella,Non aspettatevi un servizio rispettoso da Rosario. Pessimo.,Reception,negative,0,negation
4f9c4027-c514-4d98-b41c-504fe346f415,Feedback corso,"Avevo letto recensioni brutte, ma la camera non era affatto disastrosa. Anzi!",Housekeeping,positive,1,negation
5e175b66-4b87-459f-b0cd-7f05ea87855e,Info giù,"Il cibo era un po' viscido, ma lo staff caloroso ha salvato la vacanza.",Reception,positive,1,mixed
27372b52-7a6a-4107-a231-9050f5159494,Opinione scherzare,Non aspettatevi un servizio brillante da Giancarlo. Pessimo.,Reception,negative,0,negation
6a74dbb7-5fa5-40aa-9b11-b530fd247c11,Feedback veramente,"Il cibo era un po' vomitevole, ma lo staff premuroso ha salvato la vacanza.",Reception,positive,1,mixed
aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,Opinione giugno,"La stanza era anche alla moda, ma il personale pasticcione mi ha rovinato l'umore.",Reception,negative,0,mixed
906d5c8c-ead0-4c89-93fe-8a295c9deee0,Recensione conto,Tutto creativa. Prendere organizzare rompere mio modo.,Reception,positive,1,simple
8167999f-e723-4da3-8c32-bdb2d42a895e,Recensione fratello,"La stanza era anche prestigiosa, ma il personale insensibile mi ha rovinato l'umore.",Reception,negative,0,mixed
b787ef8d-3495-411e-ae27-d4321dc1e7eb,Feedback sostenere,Ho prenotato all'ultimo minuto. La camera era nuovissima. Voto finale: bo.,Housekeeping,positive,1,detailed
cf0671c7-720b-474b-82a7-f586e61d9cde,Info bene,Non aspettatevi un servizio tempestivo da Carlo. Pessimo.,Reception,negative,0,negation
74f0beae-6a59-43ce-8364-35e321c71aa3,Info vostro,Esperienza rovinata.,Reception,negative,0,simple
ce920136-ac3a-412f-b65e-6cb58f0d5540,Soggiorno naturale,"Avevo letto recensioni brutte, ma la camera non era affatto trasandata. Anzi!",Housekeeping,positive,1,negation
d1031424-4124-4bb4-a55c-e5080592bfa5,Info accanto,"Il cibo era un po' secco, ma lo staff esperto ha salvato la vacanza.",Reception,positive,1,mixed
0b981ccd-12b2-402d-940c-350337c86152,Feedback religioso,"Avevo letto recensioni brutte, ma la camera non era affatto fatiscente. Anzi!",Housekeeping,positive,1,negation
fe7ee362-8a89-40f0-9052-91d3b34c6c73,Recensione bravo,"Il cibo era un po' riscaldato, ma lo staff ossequioso ha salvato la vacanza.",Reception,positive,1,mixed
78d9a88a-ef0b-4a4f-bc73-7d9211ab3d11,Recensione arrivare,"Avevo letto recensioni brutte, ma la camera non era affatto insulsa. Anzi!",Housekeeping,positive,1,negation
22ab7752-c4db-4a62-ae13-418d68ab80ea,Info reale,"La stanza era anche fiabesca, ma il personale irritante mi ha rovinato l'umore.",Reception,negative,0,mixed
f6d22a7b-aec7-4a82-948b-4376602a4e57,Recensione un,"Dopo un viaggio lunghissimo da Missanello, La camera era da sogno. Ho pagato 199 euro.",Housekeeping,positive,1,detailed
4c61845e-fa7e-4d94-85d1-fb63c194f97f,Feedback segno,Tutto strategica. Campagna volta grado caratteristico villa si.,Reception,positive,1,simple
75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,Opinione parete,Non sapevo cosa aspettarmi. La cena era famoso. Comunque torneremo a Grazia.,F&B,positive,1,detailed
e23ddfaa-efad-49e9-841c-147e9d6b9b62,Feedback altro,Tutto esclusiva. Consentire spingere riguardare amico politico.,F&B,positive,1,simple
980cb95c-19d4-4deb-9139-fa1234c1c3ea,Recensione aspettare,Esperienza obsoleta.,Reception,negative,0,simple
4a0d2b73-fe54-4e4b-80ff-517323dfecd7,Soggiorno importanza,Esperienza vecchia. Possibilità spesa difficoltà antico intero muro ricerca ritenere.,Reception,negative,0,simple
51a3ac26-937b-479b-bb44-badcea98fef8,Opinione notizia,"Il cibo era un po' amaro, ma lo staff brillante ha salvato la vacanza.",Reception,positive,1,mixed
0f9aeb70-4670-4cd6-8ced-a16469df14e9,Soggiorno vista,Ero qui per lavoro con il mio collega Fortunata. Gilberto alla reception è stato preparato. Magari la prossima volta andrà diversamente.,Reception,positive,1,detailed
2cd58759-e95d-4761-bc36-dc59e134edfc,Info ricco,"La stanza era anche magnifica, ma il personale sgarbato mi ha rovinato l'umore.",Reception,negative,0,mixed
582b91ee-f8e8-435b-8c00-988a7ee1011a,Opinione posto,Esperienza fatiscente.,Housekeeping,negative,0,simple
c12169db-2f12-4150-a05f-b1eb4cc57e0d,Info uguale,Ero qui per lavoro con il mio collega Pierangelo. La camera era domotica. Il prezzo era nella media.,Housekeeping,positive,1,detailed
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,Feedback vita,Esperienza povera. Sognare esempio proposta scopo tavolo.,F&B,negative,0,simple
41476506-3e2b-49c9-a36f-6e5c2253e706,Feedback fresco,"La stanza era anche cristallina, ma il personale arrogante mi ha rovinato l'umore.",Reception,negative,0,mixed
d453f867-b97e-4224-891f-691217abb863,Opinione filo,Siamo arrivati di lunedì verso le 23. Il cibo sembrava monotono. Ho pagato 61 euro.,F&B,negative,0,detailed
9adf4709-ac75-4344-a08e-149e44b9e602,Soggiorno attesa,"La stanza era anche centrale, ma il personale maleducato mi ha rovinato l'umore.",Reception,negative,0,mixed
c2fe8954-cdfd-4531-b02b-783112a1fe7d,Soggiorno voce,Non aspettatevi un servizio ossequioso da Tatiana. Pessimo.,Reception,negative,0,negation
e8334da5-de95-4695-b579-c1437ab99428,Feedback operaio,Non aspettatevi un servizio colto da Gian. Pessimo.,Reception,negative,0,negation
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,Feedback situazione,Siamo arrivati di martedì verso le 20. Leopoldo allo sportello si è dimostrato scontroso. Ho pagato 94 euro.,Reception,negative,0,detailed
7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,Opinione semplice,Tutto ricercata. Promettere greco dichiarare fatto eccellenza libero piazza esso.,Reception,positive,1,simple
501ba851-5ee6-4495-b400-29c3ea11905b,Opinione questione,Ho prenotato all'ultimo minuto. Cirillo alla reception è stato pronto. Voto finale: bo.,Reception,positive,1,detailed
bdc2b74b-38a5-4b49-9d34-aa1890019ed4,Opinione disporre,"La stanza era anche perfetta, ma il personale irritante mi ha rovinato l'umore.",Reception,negative,0,mixed
613d2de9-3ae2-4023-9472-0d2d32399ffb,Soggiorno intenzione,Non sapevo cosa aspettarmi. Alderano allo sportello si è dimostrato poco professionale. Magari la prossima volta andrà diversamente.,Reception,negative,0,detailed
af521b94-f186-447a-a794-63208cf6e8b8,Opinione organizzare,Non aspettatevi un servizio preparato da Telemaco. Pessimo.,Reception,negative,0,negation
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,Info usare,Tutto paradisiaca. Vendere peso mancare comodo salvare compagnia quadro.,F&B,positive,1,simple
08a8ac7f-8621-48ad-8f09-105cf50d7a37,Feedback caso,Non aspettatevi un servizio poliglotta da Eva. Pessimo.,Reception,negative,0,negation
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,Feedback quarto,Esperienza distante.,Housekeeping,negative,0,simple
74bd0c93-8177-4661-b7fe-032c02571851,Recensione politica,Ho prenotato all'ultimo minuto. Purtroppo la stanza era angusta. Magari la prossima volta andrà diversamente.,Housekeeping,negative,0,detailed
ef145064-aab0-4015-a342-2e509e2a7324,Info solito,"Il cibo era un po' furto, ma lo staff moderno ha salvato la vacanza.",Reception,positive,1,mixed
883f13c6-01b1-48e9-8406-ff447ce40679,Opinione vestire,"Il cibo era un po' ripugnante, ma lo staff gentilissimo ha salvato la vacanza.",Reception,positive,1,mixed
b8e19f56-8787-4a21-8448-2a220308aa5e,Soggiorno maestro,"Avevo letto recensioni brutte, ma la camera non era affatto insalubre. Anzi!",Housekeeping,positive,1,negation
2de46e91-e8e6-4840-b090-f5a0ce610199,Soggiorno conservare,Ero qui per lavoro con il mio collega Tiziano. La camera era rigenerante. Magari la prossima volta andrà diversamente.,Housekeeping,positive,1,detailed
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,Soggiorno produzione,"Dopo un viaggio lunghissimo da Vimercate, La camera era idilliaca. Comunque torneremo a Dosoledo.",Housekeeping,positive,1,detailed
7580e050-67f1-498c-b594-8a545f804eeb,Soggiorno zio,"Avevo letto recensioni brutte, ma la camera non era affatto fatiscente. Anzi!",Housekeeping,positive,1,negation
a65f7b8a-dbb4-4021-bdde-64afa75b395a,Opinione arrivare,Ero qui per lavoro con il mio collega Leonardo. Il cibo sembrava misero. Il prezzo era nella media.,F&B,negative,0,detailed
b3eda8f1-026b-4383-a301-ec030e5d8c6a,Opinione esistere,Ho prenotato all'ultimo minuto. La camera era elegante. Voto finale: bo.,Housekeeping,positive,1,detailed
de3ce88b-e6b9-431a-b61f-6d903ad1fa33,Recensione signore,Esperienza vecchia. Situazione piano fiducia viaggio vestire stringere tempo.,F&B,negative,0,simple
086c405f-a879-48f8-9042-2eb78b040f53,Info facile,Esperienza isolata. Territorio presente durare.,Reception,negative,0,simple
3508507a-f622-4842-8402-2b3c508211a5,Opinione diritto,"La stanza era anche esclusiva, ma il personale maleducato mi ha rovinato l'umore.",Reception,negative,0,mixed
c16f9bcc-6243-4ed7-94ec-3f338a624cbd,Feedback dimostrare,Tutto alla moda. Titolo escludere notare noto sognare prato.,F&B,positive,1,simple
3b6dca0d-6fe5-440b-9901-ef870dbf0caf,Recensione causa,Non sapevo cosa aspettarmi. La camera era poetica. Comunque torneremo a Fabbrica.,Housekeeping,positive,1,detailed
f4719986-9d26-4599-84dd-8df59aec56a8,Opinione produzione,"Avevo letto recensioni brutte, ma la camera non era affatto soffocante. Anzi!",Housekeeping,positive,1,negation
45f8c28d-a255-41bb-8795-8c1f538d6b8c,Info salvare,Esperienza piena di muffa.,Housekeeping,negative,0,simple
f0eebcce-8d93-414a-9b16-71583a67470c,Soggiorno ponte,"La stanza era anche pittoresca, ma il personale inefficiente mi ha rovinato l'umore.",Reception,negative,0,mixed
12d15585-b68e-47fa-bf17-5534cc4d5819,Info chiedere,Ero qui per lavoro con il mio collega Calcedonio. La camera era signorile. Magari la prossima volta andrà diversamente.,Housekeeping,positive,1,detailed
01547950-176d-421f-9b46-ebdc5c56d9bc,Recensione naturale,Tutto di design. Giorno rivolgere cittadino già.,F&B,positive,1,simple
72e76b51-6e54-4c6d-aff8-e87e16591c89,Info vista,Non sapevo cosa aspettarmi. Renzo allo sportello si è dimostrato addormentato. Comunque torneremo a Serrara.,Reception,negative,0,detailed
98d00c2c-17d3-4f32-8de1-596c5a9a206a,Recensione né,Ho prenotato all'ultimo minuto. Angelina allo sportello si è dimostrato poco disponibile. Voto finale: bo.,Reception,negative,0,detailed
69ef74e3-4ab6-421c-8328-c136629ef3d8,Soggiorno presenza,"La stanza era anche maestosa, ma il personale addormentato mi ha rovinato l'umore.",Reception,negative,0,mixed
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,Feedback insegnare,Esperienza pericolosa.,F&B,negative,0,simple
6177a771-af70-4e70-ab69-c95e85671b58,Feedback escludere,"La stanza era anche luminosa, ma il personale ostile mi ha rovinato l'umore.",Reception,negative,0,mixed
46a56fe8-6f46-41b1-aace-1aa9103246b3,Opinione recare,"Dopo un viaggio lunghissimo da Magliano De' Marsi, Purtroppo la stanza era insulsa. Voto finale: bo.",Housekeeping,negative,0,detailed
a002352a-b88c-4dde-bf20-86c2f1b88d65,Recensione spingere,Siamo arrivati di venerdì verso le 19. La cena era prelibato. Comunque torneremo a Lucca Sicula.,F&B,positive,1,detailed
1b628a9d-7536-4b9f-b20f-72c09dde0188,Feedback dichiarare,"Il cibo era un po' vomitevole, ma lo staff rispettoso ha salvato la vacanza.",Reception,positive,1,mixed
550c2fe9-654c-41d9-b2e6-182801bb819c,Soggiorno possibile,"Avevo letto recensioni brutte, ma la camera non era affatto terribile. Anzi!",Housekeeping,positive,1,negation
a6aa59e5-dc08-4f29-92d3-3488d0c30018,Feedback dietro,Non sapevo cosa aspettarmi. La camera era eccellente. Magari la prossima volta andrà diversamente.,Housekeeping,positive,1,detailed
7db2a7aa-a205-454f-b1e8-c09dbc20b9f2,Info inoltre,Tutto accogliente. Padrone probabilmente lungo con gridare famoso.,F&B,positive,1,simple
c92e8c93-d105-48d6-87c1-c01760452909,Opinione principio,Esperienza spartana.,Reception,negative,0,simple
06e3f949-8cd3-4c62-8482-9b71ae84b81c,Opinione sede,Siamo arrivati di sabato verso le 20. Mirco allo sportello si è dimostrato svogliato. Il prezzo era nella media.,Reception,negative,0,detailed
4a94ae9f-cc35-4e4f-b03e-957f35ab8466,Recensione capace,"Avevo letto recensioni brutte, ma la camera non era affatto caotica. Anzi!",Housekeeping,positive,1,negation
3df51967-4d86-40bd-a222-4f9623a13e20,Recensione istante,Non sapevo cosa aspettarmi. Pierina allo sportello si è dimostrato maleducato. Comunque torneremo a Terradura Di Ascea.,Reception,negative,0,detailed
ca00ef58-6c52-4d13-b719-bb682775ee42,Feedback porta,Non aspettatevi un servizio multilingue da Flora. Pessimo.,Reception,negative,0,negation
eb9ed274-ec6a-47ad-81b1-5db988cc4d49,Info ragione,Ero qui per lavoro con il mio collega Berenice. La camera era superba. Voto finale: bo.,Housekeeping,positive,1,detailed
a85894df-3f8c-4097-84da-2c2e1bffa279,Info pensare,Ho prenotato all'ultimo minuto. Purtroppo la stanza era fatiscente. Ho pagato 118 euro.,Housekeeping,negative,0,detailed
902f3465-0b57-4720-9cd8-758ba5a1c825,Soggiorno proporre,"La stanza era anche minimalista, ma il personale incompetente mi ha rovinato l'umore.",Reception,negative,0,mixed
38958939-9342-409f-b00a-c64c949cd8d4,Info romano,Tutto scintillante. Vedere insistere accorgersi distanza meritare mi.,Reception,positive,1,simple
adf75924-c5b8-486b-b68b-4f7e64215e66,Soggiorno stanza,"Il cibo era un po' salato, ma lo staff proattivo ha salvato la vacanza.",Reception,positive,1,mixed
f633cc2d-eba9-40e1-aa7d-5d964ba17233,Soggiorno cielo,Ero qui per lavoro con il mio collega Saverio. Enzo allo sportello si è dimostrato maleducato. Ho pagato 134 euro.,Reception,negative,0,detailed
2444d301-baeb-486b-b0d0-270fd4d13d55,Info particolare,"Il cibo era un po' ripugnante, ma lo staff rispettoso ha salvato la vacanza.",Reception,positive,1,mixed
34f541c0-c8c5-4b2a-b490-adeb57d337d3,Soggiorno tendere,"Avevo letto recensioni brutte, ma la camera non era affatto volgare. Anzi!",Housekeeping,positive,1,negation
0b705933-4cde-4b6b-9132-567c51a40d2a,Soggiorno coraggio,Ho prenotato all'ultimo minuto. La cena era assortito. Ho pagato 121 euro.,F&B,positive,1,detailed
1bff3142-a5e1-4b55-97d3-f4ddd963dc72,Feedback elettrico,"La stanza era anche romantica, ma il personale sciatto mi ha rovinato l'umore.",Reception,negative,0,mixed
f55dce6d-6d26-4b37-8f52-42d354bbbcf8,Opinione sedere,Ero qui per lavoro con il mio collega Amanda. Il cibo sembrava terribile. Ho pagato 67 euro.,F&B,negative,0,detailed
2f383b43-a137-48e4-a7b1-3040cc39b925,Info ferro,Non aspettatevi un servizio empatico da Gianni. Pessimo.,Reception,negative,0,negation
638abdf6-6df7-4cd3-979a-a0517317591a,Feedback accogliere,Non sapevo cosa aspettarmi. La camera era ariosa. Ho pagato 199 euro.,Housekeeping,positive,1,detailed
5da49cb9-2fdc-4992-8971-8eeadf3a098a,Feedback occhio,Tutto inimitabile. Correre resto scrittore assistere bisognare.,Reception,positive,1,simple
abb316a7-4329-4780-9d2c-272175220646,Soggiorno sottile,Esperienza indecente.,Housekeeping,negative,0,simple
98d3148b-503b-4078-a39c-9ec6f7464c02,Opinione presidente,Esperienza disastrosa.,F&B,negative,0,simple
2c2ac34b-9e0b-4b01-b536-59efd873dad9,Feedback mio,Siamo arrivati di martedì verso le 18. La camera era ampia. Voto finale: bo.,Housekeeping,positive,1,detailed
2edc017e-1df0-4d18-8e2d-62553d131a3d,Info politica,Ero qui per lavoro con il mio collega Luca. Diana allo sportello si è dimostrato villano. Voto finale: bo.,Reception,negative,0,detailed
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,Soggiorno esprimere,Tutto rilassante. Meritare incontrare centro giudicare.,Reception,positive,1,simple
f3abea0d-5be9-4db3-9d92-dd7c0db977a9,Info affermare,Tutto celestiale. Male certo evitare largo.,Housekeeping,positive,1,simple
624a2a50-d0b1-4de0-b1f3-f0c022f3f068,Info volontà,"Avevo letto recensioni brutte, ma la camera non era affatto lugubre. Anzi!",Housekeeping,positive,1,negation
af4847f0-68bd-475b-beb6-581ea72f947d,Opinione specie,"Avevo letto recensioni brutte, ma la camera non era affatto decadente. Anzi!",Housekeeping,positive,1,negation
7d1b695e-71a0-449d-9703-262fb5cbe3f5,Recensione epoca,"Avevo letto recensioni brutte, ma la camera non era affatto fatiscente. Anzi!",Housekeeping,positive,1,negation
c2d49b56-cbbe-4980-87e6-7cb090bde900,Recensione già,Esperienza disastrosa.,Reception,negative,0,simple
89a0b7eb-398f-469b-865c-c2cb085eb489,Info mercato,"La stanza era anche ordinata, ma il personale scontroso mi ha rovinato l'umore.",Reception,negative,0,mixed
c66dceb3-4494-4e09-9d3c-a5a4929d6377,Opinione uso,Ero qui per lavoro con il mio collega Amalia. Fabrizio alla reception è stato tattico. Magari la prossima volta andrà diversamente.,Reception,positive,1,detailed
c0582da5-a757-475b-947f-83b1bc69c155,Info interesse,Tutto chic. Nascere richiedere ridere inutile cristiano iniziare.,F&B,positive,1,simple
164484a0-d115-4fff-9cb9-1d5f593c572b,Feedback risultato,"Dopo un viaggio lunghissimo da Baranello, Lazzaro alla reception è stato ospitale. Comunque torneremo a Bagno Roselle.",Reception,positive,1,detailed
cfd7f3b9-c68f-4ba5-9e0d-02b5fe7402cd,Opinione incontrare,"La stanza era anche prestigiosa, ma il personale poco accogliente mi ha rovinato l'umore.",Reception,negative,0,mixed
b06b0f0c-9682-4e22-bcd4-344fcf8a368e,Feedback passione,Non aspettatevi un servizio qualificato da Giacobbe. Pessimo.,Reception,negative,0,negation
34fa32b6-d043-4e4c-b4e5-0699c8ebe27a,Opinione bosco,Non sapevo cosa aspettarmi. La cena era succulento. Il prezzo era nella media.,F&B,positive,1,detailed
98cbaa52-47f5-4019-8843-8de259cf0b0d,Recensione umano,Non aspettatevi un servizio educatissimo da Antonia. Pessimo.,Reception,negative,0,negation
4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Soggiorno meritare,Non aspettatevi un servizio brillante da Fabrizio. Pessimo.,Reception,negative,0,negation
83b0b35c-dba6-4df8-b3d0-4ffb44709848,Feedback comodo,"La stanza era anche unica, ma il personale irritante mi ha rovinato l'umore.",Reception,negative,0,mixed
b390b059-207b-4e21-a7e8-d18eddf6d4ac,Opinione desiderare,Non sapevo cosa aspettarmi. La cena era completo. Magari la prossima volta andrà diversamente.,F&B,positive,1,detailed
d4176230-5274-4e11-b61d-f906257035db,Info interesse,"La stanza era anche avveniristica, ma il personale poco professionale mi ha rovinato l'umore.",Reception,negative,0,mixed
a0b85755-44ca-45a2-a1e5-18a293d228d4,Info questo,Ho prenotato all'ultimo minuto. La cena era fresco. Magari la prossima volta andrà diversamente.,F&B,positive,1,detailed
5e7b72c8-e097-4edb-afb3-b939b1d81887,Info scherzare,Ero qui per lavoro con il mio collega Patrizio. Nicola alla reception è stato radioso. Ho pagato 163 euro.,Reception,positive,1,detailed
de70bd30-00a2-4367-94fb-09f053c93ae7,Recensione colpo,Esperienza scricchiolante.,Housekeeping,negative,0,simple
aa055442-a284-48fd-b55c-ee2af8ded777,Opinione perfetto,"Il cibo era un po' orribile, ma lo staff formidabile ha salvato la vacanza.",Reception,positive,1,mixed
d40e53ce-52a7-4a41-84be-d4867ea5a387,Soggiorno matrimonio,Tutto suggestiva. Salvare gridare vento sentimento.,F&B,positive,1,simple
042b03ca-75a7-4686-9632-1d31c8acffcf,Feedback croce,Tutto rustica. Offendere notizia maestro fissare preparare appoggiare bestia.,F&B,positive,1,simple
e8cee951-b047-4ea4-bee5-ce6933cb202e,Soggiorno descrivere,"Dopo un viaggio lunghissimo da Civitella Roveto, Purtroppo la stanza era fatiscente. Ho pagato 58 euro.",Housekeeping,negative,0,detailed
a61f0b96-e75f-445a-aa1d-3fc65f31273d,Info energia,Tutto panoramica. Collina tornare dopo più dire.,Reception,positive,1,simple
b9da5f8c-4e35-4a80-a027-9a186576a410,Opinione importanza,Non aspettatevi un servizio delicato da Arnaldo. Pessimo.,Reception,negative,0,negation
185df528-b425-4e19-9758-d47ea7cde143,Recensione abbastanza,"La stanza era anche caratteristica, ma il personale maleducato mi ha rovinato l'umore.",Reception,negative,0,mixed
97fb613a-21f8-4d06-93f3-cade7a10013f,Info grosso,"Avevo letto recensioni brutte, ma la camera non era affatto ammuffita. Anzi!",Housekeeping,positive,1,negation
02106371-0260-4123-b1ef-e72aae13591e,Soggiorno palazzo,"Avevo letto recensioni brutte, ma la camera non era affatto anonima. Anzi!",Housekeeping,positive,1,negation
6c1cc405-dc3f-42e0-bcf7-b8421edf3bfa,Info descrivere,"La stanza era anche di lusso, ma il personale saccente mi ha rovinato l'umore.",Reception,negative,0,mixed
16de66c9-6210-4ef6-ba9c-43081221cddf,Info concludere,"La stanza era anche da sogno, ma il personale negligente mi ha rovinato l'umore.",Reception,negative,0,mixed
dfdf0e05-c0ce-431b-9038-e153c601818b,Opinione desiderio,Ho prenotato all'ultimo minuto. La camera era trendy. Ho pagato 156 euro.,Housekeeping,positive,1,detailed
11836c4f-2492-44c7-ad58-db1bfe31537a,Soggiorno trasformare,Esperienza polverosa.,Reception,negative,0,simple
bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,Soggiorno dolore,Non sapevo cosa aspettarmi. Annetta alla reception è stato gentile. Ho pagato 73 euro.,Reception,positive,1,detailed
23d7e6a1-19b8-44fc-a587-1d8916312fc6,Soggiorno crisi,"Dopo un viaggio lunghissimo da Abbadia Lariana, Purtroppo la stanza era asfissiante. Il prezzo era nella media.",Housekeeping,negative,0,detailed
f69777a1-59fe-4d53-a24f-ea4bbae1e137,Recensione ricordare,"Il cibo era un po' duro, ma lo staff onesto ha salvato la vacanza.",Reception,positive,1,mixed
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,Recensione appartenere,Esperienza lugubre. Dinanzi piangere dinanzi pace.,F&B,negative,0,simple
4d38e415-e036-45fc-a88d-4108d8d994b8,Opinione fuggire,"La stanza era anche signorile, ma il personale scortese mi ha rovinato l'umore.",Reception,negative,0,mixed
bf72ae52-304b-4370-8270-12389b5f8f39,Soggiorno principale,"La stanza era anche ospitale, ma il personale indifferente mi ha rovinato l'umore.",Reception,negative,0,mixed
e5dd98f1-c8a7-48ab-8df8-3e12a56b61e0,Soggiorno infatti,Non aspettatevi un servizio preparato da Laureano. Pessimo.,Reception,negative,0,negation
6307d4d1-21c9-415d-9104-5a16ef15ab72,Soggiorno realtà,Esperienza orrenda. Cadere materia ordinare modo vicino voce.,Reception,negative,0,simple
12af97e4-c536-466e-bcc4-091bf45707c6,Recensione amare,Siamo arrivati di mercoledì verso le 18. Il cibo sembrava stantio. Ho pagato 104 euro.,F&B,negative,0,detailed
373aedf8-431e-430f-8387-f74d1149d096,Recensione attimo,"La stanza era anche particolare, ma il personale pigro mi ha rovinato l'umore.",Reception,negative,0,mixed
81b13b80-65e1-40f5-8a0e-e8c4f2dcb12b,Info meglio,Non aspettatevi un servizio meraviglioso da Atenulf. Pessimo.,Reception,negative,0,negation
3404c02a-ebc1-4b52-82e4-dd4a143ac1c5,Recensione dormire,Tutto superba. Rimettere infine guardia pesare motivo circa avvertire.,Housekeeping,positive,1,simple
a2611b8d-9620-4ee6-a406-face53a5e850,Soggiorno camera,Esperienza fuori moda.,Reception,negative,0,simple
1db14bfc-6f3a-4115-acb4-678c16120aa6,Recensione scegliere,"Dopo un viaggio lunghissimo da Ogliastro Marina, Purtroppo la stanza era fatiscente. Voto finale: bo.",Housekeeping,negative,0,detailed
23204ff5-b538-496c-833e-02f71e93d127,Feedback aiutare,"Dopo un viaggio lunghissimo da Acquaficara, Daria allo sportello si è dimostrato disinteressato. Ho pagato 88 euro.",Reception,negative,0,detailed
85e3ade5-58c1-4ad6-b3f8-dea47f14eafa,Recensione tardi,"Il cibo era un po' scotto, ma lo staff proattivo ha salvato la vacanza.",Reception,positive,1,mixed
